Datetime,Open,High,Low,Close,Volume
2026-05-11 15:35:00,509.4300,509.5300,508.6700,509.0500,158900
2026-05-11 15:40:00,509.0500,511.4500,508.0100,511.2800,110636
2026-05-11 15:45:00,511.2800,513.8500,507.9900,512.7900,176501
2026-05-11 15:50:00,512.7900,512.8400,510.9600,512.7900,186248
2026-05-11 15:55:00,512.7900,514.1000,512.6200,513.6100,127461
2026-05-12 09:30:00,513.6100,515.5800,511.3600,512.2100,158356
2026-05-12 09:35:00,512.2100,513.0500,508.2700,510.9600,158714
2026-05-12 09:40:00,510.9600,511.2000,507.3300,508.7400,170948
2026-05-12 09:45:00,508.7400,508.7500,507.4000,507.6600,146115
2026-05-12 09:50:00,507.6600,509.9500,507.2600,507.6100,160855
2026-05-12 09:55:00,507.6100,507.8900,506.7100,507.4900,145117
2026-05-12 10:00:00,507.4900,510.1700,506.4600,509.0300,173462
2026-05-12 10:05:00,509.0300,511.9000,507.2000,510.1100,178049
2026-05-12 10:10:00,510.1100,510.5800,508.6400,509.9600,97476
2026-05-12 10:15:00,509.9600,510.9000,508.5400,509.2400,123238
2026-05-12 10:20:00,509.2400,510.9700,506.8900,508.7900,169710
2026-05-12 10:25:00,508.7900,510.5700,508.0300,509.6200,134131
2026-05-12 10:30:00,509.6200,512.0500,508.6600,510.9000,139969
2026-05-12 10:35:00,510.9000,512.2500,507.4400,508.0500,101944
2026-05-12 10:40:00,508.0500,511.1500,507.4900,509.3800,100197
2026-05-12 10:45:00,509.3800,509.9100,507.5300,508.4000,122626
2026-05-12 10:50:00,508.4000,508.8300,507.4400,507.6900,114303
2026-05-12 10:55:00,507.6900,508.6700,506.4100,507.7600,114349
2026-05-12 11:00:00,507.7600,509.1800,505.9200,506.3000,92892
2026-05-12 11:05:00,506.3000,507.2700,505.3400,505.7900,99026
2026-05-12 11:10:00,505.7900,506.2100,504.3600,505.5100,124755
2026-05-12 11:15:00,505.5100,506.9400,503.3200,504.3900,70162
2026-05-12 11:20:00,504.3900,505.6400,503.7400,504.3500,118308
2026-05-12 11:25:00,504.3500,504.5800,502.0200,504.2100,111409
2026-05-12 11:30:00,504.2100,505.7500,503.1800,503.8100,104725
2026-05-12 11:35:00,503.8100,505.5400,503.4800,505.3200,58275
2026-05-12 11:40:00,505.3200,506.6400,505.2400,506.6300,101799
2026-05-12 11:45:00,506.6300,506.7100,506.0000,506.0200,71162
2026-05-12 11:50:00,506.0200,506.3700,505.2000,505.7800,55624
2026-05-12 11:55:00,505.7800,506.1900,505.1500,505.9700,87644
2026-05-12 12:00:00,505.9700,507.2600,505.3500,506.6400,65184
2026-05-12 12:05:00,506.6400,507.1300,506.4700,506.7900,86685
2026-05-12 12:10:00,506.7900,506.9300,506.0700,506.2800,58589
2026-05-12 12:15:00,506.2800,508.0700,506.2100,507.2100,61911
2026-05-12 12:20:00,507.2100,507.8900,506.9500,507.4400,57298
2026-05-12 12:25:00,507.4400,508.3000,506.4400,506.8700,50371
2026-05-12 12:30:00,506.8700,507.7600,506.8500,507.5900,73057
2026-05-12 12:35:00,507.5900,507.8200,506.2500,507.1300,54781
2026-05-12 12:40:00,507.1300,507.5200,506.5900,506.8200,54932
2026-05-12 12:45:00,506.8200,507.0200,506.2400,507.0200,76485
2026-05-12 12:50:00,507.0200,507.3700,506.4800,507.2700,50507
2026-05-12 12:55:00,507.2700,507.9000,507.2300,507.7400,53834
2026-05-12 13:00:00,507.7400,509.0900,507.5600,508.6100,75068
2026-05-12 13:05:00,508.6100,509.0500,507.9200,508.2400,81060
2026-05-12 13:10:00,508.2400,508.9700,508.1100,508.1300,51600
2026-05-12 13:15:00,508.1300,510.3000,507.9400,509.5200,52808
2026-05-12 13:20:00,509.5200,511.1500,509.2200,510.7000,79095
2026-05-12 13:25:00,510.7000,511.8200,510.6000,511.4400,66295
2026-05-12 13:30:00,511.4400,511.6900,510.6600,511.0900,59803
2026-05-12 13:35:00,511.0900,512.2700,509.8600,511.1000,57711
2026-05-12 13:40:00,511.1000,511.7400,510.9700,511.6700,80634
2026-05-12 13:45:00,511.6700,513.7800,511.1100,513.7000,82587
2026-05-12 13:50:00,513.7000,513.7400,513.1100,513.7400,95759
2026-05-12 13:55:00,513.7400,514.6100,512.8900,513.4600,95289
2026-05-12 14:00:00,513.4600,514.9200,512.6000,513.9400,99070
2026-05-12 14:05:00,513.9400,514.0500,513.7300,513.7600,91448
2026-05-12 14:10:00,513.7600,514.8300,513.0400,513.5800,80077
2026-05-12 14:15:00,513.5800,514.5800,512.6000,514.2400,117730
2026-05-12 14:20:00,514.2400,514.8100,513.9900,514.6000,109884
2026-05-12 14:25:00,514.6000,515.9900,513.8900,515.3400,84393
2026-05-12 14:30:00,515.3400,517.2300,514.1700,516.6500,125431
2026-05-12 14:35:00,516.6500,517.6900,514.9200,515.5000,131678
2026-05-12 14:40:00,515.5000,516.0100,513.6500,514.8700,81808
2026-05-12 14:45:00,514.8700,515.0900,511.7400,512.7700,104616
2026-05-12 14:50:00,512.7700,514.7500,512.5100,512.6000,88976
2026-05-12 14:55:00,512.6000,514.8300,511.4200,513.8600,89619
2026-05-12 15:00:00,513.8600,515.7700,512.0200,512.9900,150944
2026-05-12 15:05:00,512.9900,513.2600,511.3700,511.7700,161410
2026-05-12 15:10:00,511.7700,514.3500,510.1600,512.9800,94905
2026-05-12 15:15:00,512.9800,513.3400,512.2400,513.1800,104824
2026-05-12 15:20:00,513.1800,515.2000,511.8100,512.7300,99338
2026-05-12 15:25:00,512.7300,513.1100,509.7600,511.6300,175659
2026-05-12 15:30:00,511.6300,512.9700,511.4700,511.6500,150361
2026-05-12 15:35:00,511.6500,513.1300,509.8600,511.9600,123762
2026-05-12 15:40:00,511.9600,512.5500,510.5400,511.4400,112292
2026-05-12 15:45:00,511.4400,512.2300,510.2700,510.8300,159335
2026-05-12 15:50:00,510.8300,512.0200,509.7600,510.0800,166798
2026-05-12 15:55:00,510.0800,513.1900,509.9400,512.5900,184335
2026-05-13 09:30:00,512.5900,514.1700,511.4200,511.4500,102853
2026-05-13 09:35:00,511.4500,511.4500,508.7700,509.4900,106397
2026-05-13 09:40:00,509.4900,510.0900,508.7400,508.9000,154912
2026-05-13 09:45:00,508.9000,509.6300,506.0700,506.8400,184859
2026-05-13 09:50:00,506.8400,508.2700,506.5900,507.5000,163598
2026-05-13 09:55:00,507.5000,508.0800,505.0500,505.6100,123698
2026-05-13 10:00:00,505.6100,507.2500,503.3600,504.3500,109354
2026-05-13 10:05:00,504.3500,506.2300,503.9700,505.2500,110191
2026-05-13 10:10:00,505.2500,507.5600,504.5800,507.2400,161279
2026-05-13 10:15:00,507.2400,508.7900,505.4700,506.6200,136248
2026-05-13 10:20:00,506.6200,507.5300,503.8400,505.5400,92131
2026-05-13 10:25:00,505.5400,506.3700,503.9500,506.0100,100473
2026-05-13 10:30:00,506.0100,508.6300,505.2300,507.3100,155999
2026-05-13 10:35:00,507.3100,508.2000,504.9700,505.8400,138833
2026-05-13 10:40:00,505.8400,506.2800,504.0900,504.9000,119677
2026-05-13 10:45:00,504.9000,504.9200,502.9700,503.3900,85163
2026-05-13 10:50:00,503.3900,503.4400,502.3300,502.5100,101037
2026-05-13 10:55:00,502.5100,502.5300,500.3600,501.6700,106956
2026-05-13 11:00:00,501.6700,502.1000,499.9500,501.1100,89158
2026-05-13 11:05:00,501.1100,501.4000,499.8100,500.8100,95226
2026-05-13 11:10:00,500.8100,501.7500,500.1000,500.3500,87506
2026-05-13 11:15:00,500.3500,501.1000,499.8700,500.4200,123208
2026-05-13 11:20:00,500.4200,500.6200,498.7100,499.2100,65109
2026-05-13 11:25:00,499.2100,499.5300,498.1800,498.4400,91935
2026-05-13 11:30:00,498.4400,498.7700,497.1700,497.2800,104740
2026-05-13 11:35:00,497.2800,497.7300,495.7700,496.7800,79665
2026-05-13 11:40:00,496.7800,497.4400,496.7800,497.1000,102014
2026-05-13 11:45:00,497.1000,498.8300,497.0400,497.6300,61061
2026-05-13 11:50:00,497.6300,498.9700,497.1400,498.7300,72321
2026-05-13 11:55:00,498.7300,499.2100,498.2300,498.4700,87023
2026-05-13 12:00:00,498.4700,498.6100,497.6700,497.9900,77682
2026-05-13 12:05:00,497.9900,498.1700,497.0100,497.6500,56610
2026-05-13 12:10:00,497.6500,497.7300,496.2600,496.6300,82871
2026-05-13 12:15:00,496.6300,497.5200,495.8300,496.0200,65383
2026-05-13 12:20:00,496.0200,497.0600,495.0900,496.9000,68833
2026-05-13 12:25:00,496.9000,497.3500,496.6600,497.1800,75128
2026-05-13 12:30:00,497.1800,497.4900,496.0300,496.7600,45523
2026-05-13 12:35:00,496.7600,496.9200,496.1700,496.9200,69768
2026-05-13 12:40:00,496.9200,498.3400,496.8700,497.3700,70505
2026-05-13 12:45:00,497.3700,497.9800,496.7000,496.7500,76721
2026-05-13 12:50:00,496.7500,497.6500,496.6600,496.8200,45375
2026-05-13 12:55:00,496.8200,498.9300,495.8000,498.5000,59609
2026-05-13 13:00:00,498.5000,499.6000,498.4000,498.9000,45381
2026-05-13 13:05:00,498.9000,499.4700,498.6600,499.1400,78713
2026-05-13 13:10:00,499.1400,499.8300,498.7000,499.7900,77056
2026-05-13 13:15:00,499.7900,500.7400,499.5000,500.0900,52319
2026-05-13 13:20:00,500.0900,501.6000,499.7900,500.8200,55004
2026-05-13 13:25:00,500.8200,502.3200,500.4500,501.8700,80716
2026-05-13 13:30:00,501.8700,502.7000,501.5100,502.2500,69941
2026-05-13 13:35:00,502.2500,503.0500,502.0200,502.7700,87101
2026-05-13 13:40:00,502.7700,503.0000,501.2600,502.0700,71600
2026-05-13 13:45:00,502.0700,503.8700,501.7700,502.3300,91039
2026-05-13 13:50:00,502.3300,503.0000,501.5600,502.9500,69109
2026-05-13 13:55:00,502.9500,504.1900,502.8000,503.7700,84152
2026-05-13 14:00:00,503.7700,505.8100,502.7900,504.8400,99464
2026-05-13 14:05:00,504.8400,505.0500,503.2400,504.0800,76674
2026-05-13 14:10:00,504.0800,506.8500,504.0500,505.6200,72751
2026-05-13 14:15:00,505.6200,506.2800,502.6800,504.3500,109425
2026-05-13 14:20:00,504.3500,506.8400,503.4800,505.8700,73759
2026-05-13 14:25:00,505.8700,507.3700,503.7500,503.7600,116933
2026-05-13 14:30:00,503.7600,505.5000,503.3700,504.6600,122447
2026-05-13 14:35:00,504.6600,506.4300,503.7300,504.4000,110658
2026-05-13 14:40:00,504.4000,507.0100,503.3500,504.8800,102811
2026-05-13 14:45:00,504.8800,505.4100,502.4600,504.1000,128977
2026-05-13 14:50:00,504.1000,505.0700,501.8000,502.9600,127314
2026-05-13 14:55:00,502.9600,503.5600,502.2900,502.5700,130780
2026-05-13 15:00:00,502.5700,504.0800,501.1700,501.6800,146096
2026-05-13 15:05:00,501.6800,502.6000,500.1700,500.9300,105922
2026-05-13 15:10:00,500.9300,501.9000,499.0500,499.9000,130512
2026-05-13 15:15:00,499.9000,500.0000,495.9900,497.1000,159761
2026-05-13 15:20:00,497.1000,498.6600,496.9800,497.7400,153825
2026-05-13 15:25:00,497.7400,499.2400,496.4500,496.9700,144130
2026-05-13 15:30:00,496.9700,498.5100,495.1900,495.7000,154419
2026-05-13 15:35:00,495.7000,497.4000,494.2300,494.5000,168239
2026-05-13 15:40:00,494.5000,496.2500,492.7400,495.3000,160743
2026-05-13 15:45:00,495.3000,496.1600,494.9000,495.2300,168472
2026-05-13 15:50:00,495.2300,495.5800,493.0000,493.2000,114991
2026-05-13 15:55:00,493.2000,495.4400,492.3000,494.1000,137528
2026-05-14 09:30:00,494.1000,496.4200,493.8000,494.0500,119488
2026-05-14 09:35:00,494.0500,495.1900,491.6500,493.6900,121780
2026-05-14 09:40:00,493.6900,494.3500,492.5300,494.1500,170041
2026-05-14 09:45:00,494.1500,496.5800,493.5900,496.1700,182405
2026-05-14 09:50:00,496.1700,496.8400,493.7800,495.4700,169481
2026-05-14 09:55:00,495.4700,496.8100,492.5400,494.1700,111359
2026-05-14 10:00:00,494.1700,494.9200,493.9200,494.6700,169819
2026-05-14 10:05:00,494.6700,495.2900,493.1700,493.7700,151208
2026-05-14 10:10:00,493.7700,497.5500,492.8700,495.8700,124989
2026-05-14 10:15:00,495.8700,498.4400,495.7600,497.6800,103753
2026-05-14 10:20:00,497.6800,499.0400,496.6400,496.9100,116832
2026-05-14 10:25:00,496.9100,497.2400,495.5500,496.4200,132192
2026-05-14 10:30:00,496.4200,497.0800,495.6500,496.5000,123184
2026-05-14 10:35:00,496.5000,500.2800,495.3400,499.1200,149953
2026-05-14 10:40:00,499.1200,501.8900,498.5400,499.6800,93965
2026-05-14 10:45:00,499.6800,499.6800,496.9700,497.8000,134802
2026-05-14 10:50:00,497.8000,499.4400,497.6700,498.1000,114275
2026-05-14 10:55:00,498.1000,498.4800,497.0000,497.5600,108375
2026-05-14 11:00:00,497.5600,497.5700,495.9400,496.1200,134454
2026-05-14 11:05:00,496.1200,496.9800,494.9100,494.9400,78311
2026-05-14 11:10:00,494.9400,496.3800,494.6900,495.5700,114577
2026-05-14 11:15:00,495.5700,496.8800,494.8900,495.6000,102255
2026-05-14 11:20:00,495.6000,498.0700,495.2400,495.9600,66555
2026-05-14 11:25:00,495.9600,496.1200,495.0600,495.9900,99352
2026-05-14 11:30:00,495.9900,497.0100,495.8200,496.2300,60388
2026-05-14 11:35:00,496.2300,497.7900,494.8000,496.9100,89051
2026-05-14 11:40:00,496.9100,497.4700,495.2900,495.8900,84600
2026-05-14 11:45:00,495.8900,496.5000,494.0200,494.2300,68152
2026-05-14 11:50:00,494.2300,495.4100,493.8000,493.8500,92205
2026-05-14 11:55:00,493.8500,494.9000,493.6000,494.3500,63281
2026-05-14 12:00:00,494.3500,495.7300,493.5800,494.9800,78989
2026-05-14 12:05:00,494.9800,495.2300,494.7500,494.8200,74614
2026-05-14 12:10:00,494.8200,495.5500,494.6100,495.0300,59703
2026-05-14 12:15:00,495.0300,495.2700,494.5300,494.6900,72065
2026-05-14 12:20:00,494.6900,495.0400,493.8600,494.0300,73980
2026-05-14 12:25:00,494.0300,494.7200,493.8400,494.3300,52193
2026-05-14 12:30:00,494.3300,495.5000,494.1100,495.2400,53811
2026-05-14 12:35:00,495.2400,497.1700,495.1600,496.7100,59430
2026-05-14 12:40:00,496.7100,496.8600,495.7900,496.4100,66595
2026-05-14 12:45:00,496.4100,496.7700,495.7900,496.0800,49115
2026-05-14 12:50:00,496.0800,497.1600,495.8600,496.4100,52780
2026-05-14 12:55:00,496.4100,497.9500,495.8200,497.0900,49939
2026-05-14 13:00:00,497.0900,497.7400,497.0200,497.5300,50776
2026-05-14 13:05:00,497.5300,498.1800,496.8800,497.1500,49415
2026-05-14 13:10:00,497.1500,498.2000,496.9100,498.0900,79765
2026-05-14 13:15:00,498.0900,499.2500,497.8100,498.6700,64748
2026-05-14 13:20:00,498.6700,499.4400,498.4300,498.5300,87776
2026-05-14 13:25:00,498.5300,499.4400,498.4800,498.8300,69666
2026-05-14 13:30:00,498.8300,499.6400,497.5200,497.7300,72384
2026-05-14 13:35:00,497.7300,497.9600,495.6300,497.0400,82529
2026-05-14 13:40:00,497.0400,497.9000,495.6900,496.1200,72115
2026-05-14 13:45:00,496.1200,497.0500,495.2800,496.7000,65986
2026-05-14 13:50:00,496.7000,497.6400,496.3100,497.5600,61594
2026-05-14 13:55:00,497.5600,497.7500,495.9400,496.3400,69902
2026-05-14 14:00:00,496.3400,497.3700,495.9800,497.2700,98583
2026-05-14 14:05:00,497.2700,498.5100,496.5700,497.5900,101947
2026-05-14 14:10:00,497.5900,500.3700,496.4500,499.0900,77292
2026-05-14 14:15:00,499.0900,500.8100,498.6700,499.7900,78100
2026-05-14 14:20:00,499.7900,500.5200,498.1800,499.7000,128208
2026-05-14 14:25:00,499.7000,501.3700,497.6500,499.0000,98381
2026-05-14 14:30:00,499.0000,500.2700,498.1500,499.6200,135421
2026-05-14 14:35:00,499.6200,499.7600,499.3600,499.4400,137014
2026-05-14 14:40:00,499.4400,500.9200,497.2200,498.6800,129533
2026-05-14 14:45:00,498.6800,500.3500,498.5800,498.8200,84888
2026-05-14 14:50:00,498.8200,499.9000,497.1400,497.9400,146769
2026-05-14 14:55:00,497.9400,499.7300,496.4500,496.5200,117689
2026-05-14 15:00:00,496.5200,496.5400,496.1500,496.3200,93159
2026-05-14 15:05:00,496.3200,499.1700,495.7700,498.5300,100166
2026-05-14 15:10:00,498.5300,499.1800,496.4200,497.2600,147161
2026-05-14 15:15:00,497.2600,501.7100,496.1600,500.8000,151486
2026-05-14 15:20:00,500.8000,501.3000,498.1900,499.3800,143176
2026-05-14 15:25:00,499.3800,500.0000,498.7000,499.4000,103910
2026-05-14 15:30:00,499.4000,499.4400,498.4600,499.0700,115602
2026-05-14 15:35:00,499.0700,499.4700,497.9300,498.4500,173704
2026-05-14 15:40:00,498.4500,500.9600,498.2400,498.8400,131563
2026-05-14 15:45:00,498.8400,500.5100,495.6900,496.2000,185831
2026-05-14 15:50:00,496.2000,498.7400,494.1100,495.5800,126823
2026-05-14 15:55:00,495.5800,497.1000,493.4400,493.6000,116508
2026-05-15 09:30:00,493.6000,493.6300,492.0300,493.1900,162974
2026-05-15 09:35:00,493.1900,496.4300,492.9900,495.1400,156839
2026-05-15 09:40:00,495.1400,497.8900,494.5700,497.6300,185167
2026-05-15 09:45:00,497.6300,499.3400,496.1800,496.7600,157376
2026-05-15 09:50:00,496.7600,497.1400,496.1700,496.2700,162375
2026-05-15 09:55:00,496.2700,497.4900,494.3800,497.2000,170529
2026-05-15 10:00:00,497.2000,497.8200,495.8300,496.9400,129920
2026-05-15 10:05:00,496.9400,498.8500,496.0700,498.4100,175879
2026-05-15 10:10:00,498.4100,498.6700,495.5700,496.0500,127739
2026-05-15 10:15:00,496.0500,496.6000,494.1000,494.8500,132406
2026-05-15 10:20:00,494.8500,496.6700,493.0900,496.6200,134060
2026-05-15 10:25:00,496.6200,499.2600,495.2800,497.5000,116162
2026-05-15 10:30:00,497.5000,499.3200,496.1100,496.5300,135070
2026-05-15 10:35:00,496.5300,498.4600,496.1800,497.9900,114607
2026-05-15 10:40:00,497.9900,499.8400,496.7400,498.9800,84240
2026-05-15 10:45:00,498.9800,499.2300,495.2000,496.6600,92394
2026-05-15 10:50:00,496.6600,499.3300,496.4700,497.6200,137585
2026-05-15 10:55:00,497.6200,497.6700,497.0400,497.3700,123245
2026-05-15 11:00:00,497.3700,498.3300,496.2100,498.0300,125037
2026-05-15 11:05:00,498.0300,499.5700,497.5400,498.2700,120416
2026-05-15 11:10:00,498.2700,499.3700,497.4100,498.9000,71295
2026-05-15 11:15:00,498.9000,498.9600,497.2800,498.5000,109570
2026-05-15 11:20:00,498.5000,499.3800,497.7700,498.2000,94324
2026-05-15 11:25:00,498.2000,498.5900,497.5600,497.8200,69889
2026-05-15 11:30:00,497.8200,498.2200,496.9900,497.4500,90046
2026-05-15 11:35:00,497.4500,498.0200,494.9700,495.6600,83893
2026-05-15 11:40:00,495.6600,496.4200,494.8900,494.9300,74123
2026-05-15 11:45:00,494.9300,496.0000,494.6400,495.9800,77421
2026-05-15 11:50:00,495.9800,496.9400,494.9100,495.5800,93428
2026-05-15 11:55:00,495.5800,496.2400,494.5400,494.5600,75000
2026-05-15 12:00:00,494.5600,495.5100,494.1000,495.2400,55738
2026-05-15 12:05:00,495.2400,495.6600,494.5000,494.6100,66607
2026-05-15 12:10:00,494.6100,495.2500,494.2100,494.8000,84503
2026-05-15 12:15:00,494.8000,495.6700,493.5000,494.1500,64448
2026-05-15 12:20:00,494.1500,495.7500,493.9200,494.9500,65221
2026-05-15 12:25:00,494.9500,495.5500,494.5300,494.9700,48241
2026-05-15 12:30:00,494.9700,495.8100,493.9200,494.7300,56260
2026-05-15 12:35:00,494.7300,495.1300,493.7800,494.3500,70147
2026-05-15 12:40:00,494.3500,494.7000,493.3000,494.3400,47995
2026-05-15 12:45:00,494.3400,494.8100,493.2200,494.2700,54958
2026-05-15 12:50:00,494.2700,494.6200,493.1000,493.2400,73185
2026-05-15 12:55:00,493.2400,493.4400,492.1400,492.1400,52172
2026-05-15 13:00:00,492.1400,492.7900,492.1300,492.6500,46822
2026-05-15 13:05:00,492.6500,492.6600,492.4800,492.5200,57571
2026-05-15 13:10:00,492.5200,493.5900,491.7600,492.7600,74192
2026-05-15 13:15:00,492.7600,493.2300,492.0600,492.4900,53006
2026-05-15 13:20:00,492.4900,493.1800,492.1700,492.2800,51739
2026-05-15 13:25:00,492.2800,493.7700,492.1800,492.7400,88768
2026-05-15 13:30:00,492.7400,494.7000,491.8500,494.0000,53929
2026-05-15 13:35:00,494.0000,495.0200,493.9800,494.5900,52297
2026-05-15 13:40:00,494.5900,496.4100,494.0300,495.2400,88394
2026-05-15 13:45:00,495.2400,495.8400,493.2100,493.9400,64229
2026-05-15 13:50:00,493.9400,494.6400,492.9400,493.8600,63080
2026-05-15 13:55:00,493.8600,494.8000,493.5900,494.0600,99372
2026-05-15 14:00:00,494.0600,496.4800,493.0800,495.7400,96050
2026-05-15 14:05:00,495.7400,495.8900,495.4800,495.4900,111398
2026-05-15 14:10:00,495.4900,496.8200,495.1900,496.3500,117464
2026-05-15 14:15:00,496.3500,498.1100,494.9500,498.0100,85796
2026-05-15 14:20:00,498.0100,498.6800,496.1400,496.3800,95391
2026-05-15 14:25:00,496.3800,497.8100,494.4800,496.6100,133024
2026-05-15 14:30:00,496.6100,496.8200,493.3200,495.9700,137161
2026-05-15 14:35:00,495.9700,496.3900,495.4200,495.7600,138869
2026-05-15 14:40:00,495.7600,497.1000,494.9300,496.2600,122829
2026-05-15 14:45:00,496.2600,497.4900,495.3600,495.4000,109341
2026-05-15 14:50:00,495.4000,497.2600,495.1800,496.8500,120690
2026-05-15 14:55:00,496.8500,499.3800,496.7100,498.3900,146498
2026-05-15 15:00:00,498.3900,499.8600,495.6500,496.1500,118908
2026-05-15 15:05:00,496.1500,498.0200,495.4000,496.8600,157938
2026-05-15 15:10:00,496.8600,497.7100,495.4400,496.5200,153274
2026-05-15 15:15:00,496.5200,498.2800,493.3900,498.0000,109814
2026-05-15 15:20:00,498.0000,499.0800,497.6400,498.9600,159812
2026-05-15 15:25:00,498.9600,499.2900,498.1100,498.3900,172471
2026-05-15 15:30:00,498.3900,501.9600,496.8200,501.7300,104677
2026-05-15 15:35:00,501.7300,501.7500,499.6500,500.4200,170155
2026-05-15 15:40:00,500.4200,502.1100,499.8700,500.8000,112128
2026-05-15 15:45:00,500.8000,502.6500,499.8400,500.9900,182859
2026-05-15 15:50:00,500.9900,502.8900,500.0200,501.3700,111462
2026-05-15 15:55:00,501.3700,502.8200,500.0700,500.5900,150142
2026-05-18 09:30:00,500.5900,503.2600,499.8800,502.6700,152296
2026-05-18 09:35:00,502.6700,507.6700,502.3100,505.2400,167609
2026-05-18 09:40:00,505.2400,507.0500,502.5400,504.7900,181518
2026-05-18 09:45:00,504.7900,506.1400,502.8600,504.0000,117565
2026-05-18 09:50:00,504.0000,506.3500,502.9000,504.7900,130327
2026-05-18 09:55:00,504.7900,505.0000,502.4000,502.8700,132732
2026-05-18 10:00:00,502.8700,505.2500,502.2500,504.6200,98068
2026-05-18 10:05:00,504.6200,506.4800,504.2300,504.5400,170362
2026-05-18 10:10:00,504.5400,505.7800,503.1800,504.5800,126756
2026-05-18 10:15:00,504.5800,506.8800,503.9600,506.2200,105199
2026-05-18 10:20:00,506.2200,508.6800,505.4900,508.1300,150272
2026-05-18 10:25:00,508.1300,508.6800,506.5800,507.2800,144326
2026-05-18 10:30:00,507.2800,507.3100,505.6900,506.3400,115450
2026-05-18 10:35:00,506.3400,507.6900,505.4400,507.6700,114566
2026-05-18 10:40:00,507.6700,509.9300,506.2700,508.6700,107899
2026-05-18 10:45:00,508.6700,509.0900,508.4000,508.9000,129024
2026-05-18 10:50:00,508.9000,510.4100,508.7800,510.2500,143794
2026-05-18 10:55:00,510.2500,512.9100,509.5900,512.8100,93253
2026-05-18 11:00:00,512.8100,513.8400,510.5300,511.6400,129355
2026-05-18 11:05:00,511.6400,513.3800,510.9400,512.6800,114926
2026-05-18 11:10:00,512.6800,514.2000,511.4700,513.3100,91021
2026-05-18 11:15:00,513.3100,515.0000,512.8800,514.6600,118844
2026-05-18 11:20:00,514.6600,515.7700,514.0100,515.3500,97795
2026-05-18 11:25:00,515.3500,516.1800,515.1900,515.2700,105925
2026-05-18 11:30:00,515.2700,515.9200,514.0700,514.8300,68297
2026-05-18 11:35:00,514.8300,515.0800,513.7300,514.6900,79146
2026-05-18 11:40:00,514.6900,515.3000,513.7100,513.7800,89767
2026-05-18 11:45:00,513.7800,514.0800,513.6800,514.0500,95624
2026-05-18 11:50:00,514.0500,514.6500,513.5800,514.2100,93981
2026-05-18 11:55:00,514.2100,514.8300,512.9200,513.2800,91006
2026-05-18 12:00:00,513.2800,514.1400,513.2500,513.8000,51308
2026-05-18 12:05:00,513.8000,514.4500,512.8500,513.3600,66879
2026-05-18 12:10:00,513.3600,514.3700,513.3300,513.4300,63494
2026-05-18 12:15:00,513.4300,514.5800,513.0700,514.2200,69312
2026-05-18 12:20:00,514.2200,514.6900,512.8600,513.8600,69659
2026-05-18 12:25:00,513.8600,514.2500,513.6800,513.6800,79467
2026-05-18 12:30:00,513.6800,514.2300,513.0700,513.8600,53663
2026-05-18 12:35:00,513.8600,514.1900,513.6400,513.7400,64402
2026-05-18 12:40:00,513.7400,514.0200,513.3000,513.7000,73394
2026-05-18 12:45:00,513.7000,513.7000,512.9800,513.6900,42260
2026-05-18 12:50:00,513.6900,515.9300,513.0600,515.4800,47740
2026-05-18 12:55:00,515.4800,516.4000,515.2200,515.3400,64094
2026-05-18 13:00:00,515.3400,515.7400,514.8800,515.0600,75631
2026-05-18 13:05:00,515.0600,515.7000,514.5600,515.2100,68463
2026-05-18 13:10:00,515.2100,516.2400,514.8100,515.9500,73318
2026-05-18 13:15:00,515.9500,516.0800,515.1500,515.5200,47513
2026-05-18 13:20:00,515.5200,515.7400,514.9800,515.6500,82220
2026-05-18 13:25:00,515.6500,516.3500,515.0900,515.2400,88664
2026-05-18 13:30:00,515.2400,515.3300,514.6000,514.7300,55358
2026-05-18 13:35:00,514.7300,515.0100,514.3300,514.9700,81213
2026-05-18 13:40:00,514.9700,516.3000,514.9700,516.0500,61080
2026-05-18 13:45:00,516.0500,516.1500,515.6900,515.8500,65609
2026-05-18 13:50:00,515.8500,516.1900,514.1700,514.4800,64703
2026-05-18 13:55:00,514.4800,514.5400,511.7300,513.0700,75726
2026-05-18 14:00:00,513.0700,514.3000,511.8100,512.7500,109784
2026-05-18 14:05:00,512.7500,513.7800,511.9700,512.9900,77687
2026-05-18 14:10:00,512.9900,513.5700,512.4700,513.2600,91253
2026-05-18 14:15:00,513.2600,514.9800,512.4400,512.9800,98630
2026-05-18 14:20:00,512.9800,513.3600,511.8200,511.8600,112178
2026-05-18 14:25:00,511.8600,514.6700,510.8300,512.5600,118616
2026-05-18 14:30:00,512.5600,513.7100,512.5400,512.9300,121655
2026-05-18 14:35:00,512.9300,514.2700,512.4700,514.2600,137999
2026-05-18 14:40:00,514.2600,515.0300,513.5300,514.8800,119372
2026-05-18 14:45:00,514.8800,515.3200,511.5100,511.8700,128060
2026-05-18 14:50:00,511.8700,512.8200,511.2300,511.3800,148064
2026-05-18 14:55:00,511.3800,513.3000,511.3200,512.5800,111306
2026-05-18 15:00:00,512.5800,514.9700,511.6600,513.6600,156845
2026-05-18 15:05:00,513.6600,515.1600,513.6500,514.8600,123569
2026-05-18 15:10:00,514.8600,515.2900,514.2500,515.2400,118339
2026-05-18 15:15:00,515.2400,516.0400,512.9300,515.1700,164926
2026-05-18 15:20:00,515.1700,516.9000,514.9300,516.4100,104715
